127.0.0.1 - - [19/Apr/2023:09:29:25 +0900] "GET / HTTP/1.1" 200 13678
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /css/css_hkt.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /css/css_lsj.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /css/css_kmw.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /css/css_omn.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /js/js_hkt.js HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /js/js_omn.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /js/js_kmw.js HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /js/js_jhs.js HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /js/js_lsj.js HTTP/1.1" 200 8694
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /images/layout/redplus_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /images/aside_menu/bg_aside_menu.png HTTP/1.1" 200 1997
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /images/bdInfo/q.png HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:25 +0900] "GET /images/aside_menu/aside_arrow_off.png HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:26 +0900] "GET /images/favicon/favicon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:40 +0900] "GET /view/bdInfo/bd_necessity.jsp HTTP/1.1" 200 24074
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:40 +0900] "GET /css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:40 +0900] "GET /js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:40 +0900] "GET /images/layout/redplus_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:44 +0900] "GET /view/mypage/bloodinfo.jsp HTTP/1.1" 200 16644
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:44 +0900] "GET /css/css_kmw/mypage/bloodinfo.css HTTP/1.1" 200 728
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:44 +0900] "GET /images/layout/%EC%B1%85.png HTTP/1.1" 200 44265
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:32:53 +0900] "GET /images/favicon/favicon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:33:04 +0900] "GET /view/bdInfo/bd_procedure.jsp HTTP/1.1" 200 18197
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:33:04 +0900] "GET /css/css_jhs/bdInfo.css HTTP/1.1" 200 573
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:33:04 +0900] "GET /css/css_hkt.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:33:04 +0900] "GET /css/css_jhs.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:33:04 +0900] "GET /js/js_hkt.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:33:04 +0900] "GET /js/js_kmw.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:33:04 +0900] "GET /js/js_jhs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:33:04 +0900] "GET /js/js_lsj.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:33:04 +0900] "GET /js/js_omn.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:33:04 +0900] "GET /images/aside_menu/bg_aside_menu.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:33:29 +0900] "GET /images/aside_menu/aside_arrow_on.png HTTP/1.1" 200 1615
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /view/bdInfo/bd_necessity.jsp HTTP/1.1" 200 24074
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/main.css HTTP/1.1" 200 7567
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_jhs.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_hkt.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_lsj.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_kmw.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_omn.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_hkt.js HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_omn.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_jhs.js HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_kmw.js HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_lsj.js HTTP/1.1" 200 8694
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/main.js HTTP/1.1" 200 1863
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /images/layout/redplus_logo.png HTTP/1.1" 200 3671
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /view/bdInfo/bd_necessity.jsp HTTP/1.1" 200 24074
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_kmw.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_jhs.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_hkt.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/main.css HTTP/1.1" 200 7567
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_lsj.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_omn.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_hkt.js HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_jhs.js HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_kmw.js HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_lsj.js HTTP/1.1" 200 8694
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_omn.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/main.js HTTP/1.1" 200 1863
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /images/layout/redplus_logo.png HTTP/1.1" 200 3671
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /images/bdInfo/q.png HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /images/aside_menu/bg_aside_menu.png HTTP/1.1" 200 1997
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /images/aside_menu/aside_arrow_off.png HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /view/bdInfo/bd_necessity.jsp HTTP/1.1" 200 24074
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/main.css HTTP/1.1" 200 7567
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_hkt.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_kmw.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_lsj.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_jhs.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /css/css_omn.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_hkt.js HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_jhs.js HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_kmw.js HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_omn.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/js_lsj.js HTTP/1.1" 200 8694
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /js/main.js HTTP/1.1" 200 1863
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /images/layout/redplus_logo.png HTTP/1.1" 200 3671
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /images/aside_menu/bg_aside_menu.png HTTP/1.1" 200 1997
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /images/aside_menu/aside_arrow_off.png HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:50 +0900] "GET /images/bdInfo/q.png HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /view/bdInfo/bd_necessity.jsp HTTP/1.1" 200 24074
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_kmw.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_omn.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_hkt.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/main.css HTTP/1.1" 200 7567
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_lsj.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_jhs.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_kmw.js HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_omn.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_jhs.js HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_lsj.js HTTP/1.1" 200 8694
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_hkt.js HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/main.js HTTP/1.1" 200 1863
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /images/layout/redplus_logo.png HTTP/1.1" 200 3671
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /view/bdInfo/bd_necessity.jsp HTTP/1.1" 200 24074
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /images/bdInfo/q.png HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /images/aside_menu/aside_arrow_off.png HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /images/aside_menu/bg_aside_menu.png HTTP/1.1" 200 1997
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/main.css HTTP/1.1" 200 7567
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_hkt.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_jhs.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_kmw.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_omn.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_lsj.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_hkt.js HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_kmw.js HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_jhs.js HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_lsj.js HTTP/1.1" 200 8694
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_omn.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/main.js HTTP/1.1" 200 1863
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /images/layout/redplus_logo.png HTTP/1.1" 200 3671
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /view/bdInfo/bd_necessity.jsp HTTP/1.1" 200 24074
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_omn.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_kmw.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_jhs.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_hkt.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/css_lsj.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /css/main.css HTTP/1.1" 200 7567
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_hkt.js HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_jhs.js HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_omn.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_kmw.js HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/js_lsj.js HTTP/1.1" 200 8694
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /js/main.js HTTP/1.1" 200 1863
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /images/layout/redplus_logo.png HTTP/1.1" 200 3671
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /images/aside_menu/bg_aside_menu.png HTTP/1.1" 200 1997
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /images/aside_menu/aside_arrow_off.png HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /images/bdInfo/q.png HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /images/favicon/favicon.png HTTP/1.1" 200 31817
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:40:51 +0900] "GET /images/favicon/favicon.ico HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /view/bdInfo/bd_necessity.jsp HTTP/1.1" 200 24087
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /css/main.css HTTP/1.1" 200 7567
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /css/css_hkt.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /css/css_jhs.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /css/css_omn.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /css/css_kmw.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /css/css_lsj.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /js/js_hkt.js HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /js/js_jhs.js HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /js/js_lsj.js HTTP/1.1" 200 8694
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /js/js_omn.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /js/js_kmw.js HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /js/main.js HTTP/1.1" 200 1863
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /images/layout/redplus_logo.png HTTP/1.1" 200 3671
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /images/bdInfo/q.png HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /images/aside_menu/bg_aside_menu.png HTTP/1.1" 200 1997
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /images/aside_menu/aside_arrow_off.png HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:18 +0900] "GET /images/favicon/favicon.png HTTP/1.1" 200 31817
0:0:0:0:0:0:0:1 - - [19/Apr/2023:09:41:19 +0900] "GET /view/bdInfo/bd_necessity.jsp HTTP/1.1" 200 24087
